product_id,title,url,images,price,area,toilet,location,description,published
39911089,"TingTong 112 - MBKD spa, salon, nhà thuốc, phù hợp mọi loại hình kinh doanh khu vực Phạm Văn Đồng",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-pham-van-dong-phuong-mai-dich/tingtong-112-mbkd-spa-salon-nha-thuoc-phu-hop-moi-loai-hinh-kinh-doanh-khu-vuc-dong-pr39911089,['https://file4.batdongsan.com.vn/crop/232x186/2024/05/21/20240521103824-0ec7_wm.jpg'],"4,45 triệu/tháng",20 m²,1,"Cầu Giấy, Hà Nội",,Đăng 3 ngày trước
42598649,Cho thuê chân đế Mipec đường N6 mặt LK Mipec chia ngăn cho thuê 1 nửa của 1 cửa - giá 8tr/tháng,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-phuong-kien-hung-prj-mipec-city-view/cho-chan-de-duong-n6-mat-lien-ke-dt80m2-kiot-2-em-cho-1-40m2-7tr-thang-pr42598649,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/01/20250401113110-b7f0_wm.jpg'],8 triệu/tháng,30 m²,1,"Hà Đông, Hà Nội",,Đăng 3 ngày trước
42859920,"Cho thuê cửa hàng mặt ngõ 106 Lê Thanh Nghị, Bách Khoa, Hai Bà Trưng, Hà Nội, 8 triệu, 45 m2",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-le-thanh-nghi-phuong-bach-khoa/cho-mat-ngo-106-hai-ba-trung-ha-noi-8-trieu-45-m2-pr42859920,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/30/20250430091134-b271_wm.jpg'],8 triệu/tháng,45 m²,1,"Hai Bà Trưng, Hà Nội",,Đăng 3 ngày trước
39745934,Cho thuê tầng 1 tại Ngõ 26 Nguyên Hồng - Đống Đa mặt tiền 5m DT 45m2 làm cafe giá thuê 12tr/th,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-nguyen-hong-phuong-lang-ha/cho-tang-1-tai-dong-da-mat-tien-5m-dt-50m2-lam-cafe-gia-15tr-th-pr39745934,['https://file4.batdongsan.com.vn/crop/232x186/2024/05/04/20240504070555-6700_wm.jpg'],12 triệu/tháng,45 m²,1,"Đống Đa, Hà Nội",,Đăng 3 ngày trước
42860705,"Cho thuê cửa hàng kiot giá rẻ 2,5 triệu/tháng khu đông dân cư tại Cổ Nhuế, Bắc Từ Liêm",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-phuong-co-nhue-2/cho-kiot-gia-re-2-5-trieu-t-khu-dong-dan-cu-tai-bac-tu-liem-pr42860705,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/30/20250430132820-488f_wm.jpg'],"2,5 triệu/tháng",30 m²,,"Bắc Từ Liêm, Hà Nội",,Đăng 4 ngày trước
42860659,"Chính chủ cho thuê cửa hàng giá rẻ thuận tiện kinh doanh khu đông dân cư tại Cổ Nhuế, Bắc Từ Liêm",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-phuong-co-nhue-2/chinh-chu-cho-gia-re-thuan-tien-kinh-doanh-khu-dong-dan-cu-tai-bac-tu-liem-pr42860659,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/30/20250430125938-eea5_wm.jpg'],Giá thỏa thuận,30 m²,,"Bắc Từ Liêm, Hà Nội",,Đăng 4 ngày trước
42860193,"Cho thuê gấp cửa hàng massage 2 tầng mặt đường phố Trần Cung, phường Cổ Nhuế 1, quận Bắc Từ Liêm",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-tran-cung-phuong-co-nhue-1/cho-gap-massage-2-tang-mat-duong-1-quan-bac-tu-liem-pr42860193,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/24/20250424103845-4287_wm.jpg'],14 triệu/tháng,84 m²,2,"Bắc Từ Liêm, Hà Nội",,Đăng 4 ngày trước
42044793,"Cho thuê mặt bằng kinh doanh tại Mê Linh Plaza Hà Nội, giá 80k/m2, diện tích theo nhu cầu",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-cao-toc-thang-long-noi-bai-xa-me-linh-2/cho-mat-bang-kinh-doanh-tai-plaza-ha-gia-80k-m2-dien-tich-theo-nhu-cau-pr42044793,['https://file4.batdongsan.com.vn/crop/232x186/2025/02/27/20250227090857-c65d_wm.jpg'],80 nghìn/m²,500 m²,,"Mê Linh, Hà Nội",,Đăng 5 ngày trước
42749483,"CĐT cho thuê mặt bằng tại 77 - 79 Đặng Văn Ngữ, giá tốt, 500k/m2/th, diện tích linh hoạt",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-dang-van-ngu-phuong-phuong-lien-trung-tu/cdt-cho-mat-bang-tai-77-79-gia-tot-500k-m2-th-dien-tich-linh-hoat-pr42749483,['https://file4.batdongsan.com.vn/crop/232x186/2024/11/20/20241120144013-d484_wm.jpg'],500 nghìn/m²,500 m²,,"Đống Đa, Hà Nội",,Đăng 5 ngày trước
42773216,"Cho thuê nhà mặt phố Ngọc Hà cạnh Lăng Bác, DT 210m² x 2T, MT 6m, riêng biệt, thông sàn",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-ngoc-ha-phuong-ngoc-ha/cho-n-mat-pho-canh-lang-bac-dt-210m-x-2t-mt-6m-rieng-biet-thong-san-pr42773216,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/19/20250419143335-48c5_wm.jpg'],100 triệu/tháng,210 m²,,"Ba Đình, Hà Nội",,Đăng 5 ngày trước
42773995,"Cho thuê MBKD mặt phố Nguyễn Văn Tuyết, gần Ngã Tư Sở, DT 350m², 2 tầng, MT hơn 10m, mọi mô hình",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-nguyen-van-tuyet-phuong-trung-liet/cho-mbkd-mat-pho-gan-nga-tu-so-dt-350m-2-tang-mt-hon-10m-moi-mo-hinh-pr42773995,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/19/20250419154216-86d7_wm.jpg'],70 triệu/tháng,350 m²,,"Đống Đa, Hà Nội",,Đăng 5 ngày trước
42857403,"Cho thuê MBKD phố Thái Hà, gần Vincom, sàn 166m² (MT 7m) & 220m² (MT 12m), kinh doanh mọi mô hình",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-thai-ha-phuong-lang-ha/cho-mbkd-gan-vincom-san-166m-mt-7m-220m-mt-12m-kinh-doanh-moi-mo-hinh-pr42857403,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/29/20250429155107-f22e_wm.jpg'],166 triệu/tháng,220 m²,,"Đống Đa, Hà Nội",,Đăng 5 ngày trước
41974101,"Cho thuê cửa hàng 50m2 tại Lê Văn Lương, Trung Hòa, Cầu Giấy, Hà Nội, 26 triệu VND",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-le-van-luong-phuong-trung-hoa-4/cho-50m2-tai-cau-giay-ha-noi-30-trieu-vnd-pr41974101,['https://file4.batdongsan.com.vn/crop/232x186/2025/01/02/20250102113048-1ced_wm.jpg'],26 triệu/tháng,50 m²,1,"Cầu Giấy, Hà Nội",,Đăng 5 ngày trước
42580010,"Tòa nhà HB cho thuê tầng 1 - Thanh Trì giáp Quận Thanh Xuân, Hoàng Mai",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-thanh-liet-xa-thanh-liet/toa-nha-hb-cho-tang-1-tri-giap-quan-xuan-hoang-mai-pr42580010,['https://file4.batdongsan.com.vn/crop/232x186/2023/08/06/20230806201818-5c1a_wm.jpg'],21 triệu/tháng,120 m²,2,"Thanh Trì, Hà Nội",,Đăng 5 ngày trước
42855257,CHO THUÊ TẦNG 1 DIỆN TÍCH 50M.NHÀ HAI MẶT NGÕ. MẶT TIỀN RỘNG HƠN 10M NGÕ Ô TÔ TRÁNH,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-chua-lang-phuong-lang-thuong/cho-tang-1-dien-tich-50m-mat-tien-rong-hon-10m-ngo-o-to-vao-tan-noi-pr42855257,['https://file4.batdongsan.com.vn/crop/232x186/2025/05/04/20250504125445-5d45_wm.jpg'],15 triệu/tháng,50 m²,,"Đống Đa, Hà Nội",,Đăng 5 ngày trước
42058901,"Tòa nhà HB cho thuê tầng 1 mặt đường - Thanh Trì giáp Quận Thanh Xuân, Hoàng Mai",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-thanh-liet-xa-thanh-liet/toa-nha-hb-cho-tang-1-mat-tri-giap-quan-xuan-hoang-mai-pr42058901,['https://file4.batdongsan.com.vn/crop/232x186/2024/05/12/20240512114330-4b74_wm.jpg'],21 triệu/tháng,120 m²,2,"Thanh Trì, Hà Nội",,Đăng 5 ngày trước
42850708,"Cho thuê gấp cửa hàng 2 tầng mặt đường phố Trần Cung, phường Cổ Nhuế 1, quận Bắc Từ Liêm",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-tran-cung-phuong-co-nhue-1/cho-gap-2-tang-mat-duong-1-quan-bac-tu-liem-pr42850708,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/24/20250424103845-4287_wm.jpg'],14 triệu/tháng,84 m²,2,"Bắc Từ Liêm, Hà Nội",,Đăng 5 ngày trước
42467596,"Chính chủ cho thuê mặt bằng kinh doanh tầng 1 coffee, trà sữa tại Him Lam Vạn Phúc, Hà Đông, Hà Nội",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-phuong-van-phuc-1/chinh-chu-cho-mat-bang-kinh-doanh-tang-1-coffee-tra-sua-tai-himlam-ha-dong-ha-noi-pr42467596,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/18/20250318114118-0ac6_wm.jpg'],12 triệu/tháng,60 m²,1,"Hà Đông, Hà Nội",,Đăng 5 ngày trước
42498333,"Cho thuê mặt bằng siêu hot tại tầng 1 Keangnam, 110 triệu, 436 m2 phù hợp làm nhà hàng",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-pham-hung-phuong-me-tri-prj-keangnam-hanoi-landmark-tower/cho-sieu-hot-tai-110-trieu-436-m2-pr42498333,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/21/20250321102817-b096_wm.jpg'],110 triệu/tháng,436 m²,,"Nam Từ Liêm, Hà Nội",,Đăng 6 ngày trước
41140955,"Cho thuê làm cửa hàng giá 2x triệu/ tháng tại Hope Residence, Long Biên, Hà Nội",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-chu-huy-man-phuong-phuc-dong-prj-hope-residence/cho-gia-25-trieu-t-tai-long-bien-ha-noi-pr41140955,['https://file4.batdongsan.com.vn/crop/232x186/2024/10/08/20241008092204-5cb1_wm.jpg'],25 triệu/tháng,114 m²,1,"Long Biên, Hà Nội",,Đăng 6 ngày trước
42568202,"Cho thuê chân đế tầng 1 kiot 107 - M6 Mipec mặt nội khu Đẹp - MS 84m2, MT 6m - giá thuê: 15tr/tháng",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-phuong-kien-hung-prj-mipec-city-view/cho-chan-de-tang-1-kiot-107-m6-mat-noi-khu-dep-ms-84m2-mt6m2-gia-1x-thang-pr42568202,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/28/20250328145640-5d6e_wm.jpg'],15 triệu/tháng,84 m²,1,"Hà Đông, Hà Nội",,Đăng 6 ngày trước
39001113,Cho thuê T1 shophouse kinh doanh 75m2 sầm uất giá chỉ từ 11tr - cả nhà 31tr full điều hòa. Miễn MG,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-nguyen-xien-phuong-dai-kim-prj-the-manor-central-park/chinh-chu-cho-t1-shophouse-kinh-doanh-75m2-sam-uat-gia-chi-tu-11-trieu-full-dieu-hoa-mien-mg-pr39001113,['https://file4.batdongsan.com.vn/crop/232x186/2024/01/13/20240113225440-7cf4_wm.jpg'],31 triệu/tháng,75 m²,5,"Hoàng Mai, Hà Nội",,Đăng 6 ngày trước
42317199,"Cho thuê chân đế cung cư mặt đường Trần Phú Hà Đông, diện tích 500m2, mặt tiền 20m",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tran-phu-phuong-mo-lao/mat-bang-kinh-doanh-sieu-vip-ha-dong-dien-tich-500m-mat-tien-20m-pr42317199,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/03/20250303112710-9074_wm.jpg'],725 nghìn/m²,500 m²,,"Hà Đông, Hà Nội",,Đăng 6 ngày trước
42848469,"Siêu phẩm mặt bằng kinh doanh Hàng Bè - Hoàn Kiếm, 65m2x2 tầng, mặt tiền 5m, mọi mô hình",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-hang-be-phuong-hang-bac/sieu-pham-mat-bang-kinh-doanh-hoan-kiem-65m2x2-tang-mat-tien-5m-moi-mo-hinh-pr42848469,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428143739-9ca7_wm.jpg'],70 triệu/tháng,65 m²,,"Hoàn Kiếm, Hà Nội",,Đăng 6 ngày trước
41612171,"Hàng độc tại 168 đường Trịnh Văn Bô, cho thuê không gian sang trọng, tổ chức sự kiện thành công",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-trinh-van-bo-phuong-xuan-phuong/-doc-tai-168-cho-khong-gian-trong-to-chuc-su-kien-thanh-cong-pr41612171,['https://file4.batdongsan.com.vn/crop/232x186/2025/01/22/20250122163221-cae9_wm.jpg'],392 nghìn/m²,800 m²,2,"Nam Từ Liêm, Hà Nội",,Đăng 6 ngày trước
42847307,"Cho thuê cửa hàng tại D’. El Dorado II, 30 triệu, 100m2",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-vo-chi-cong-phuong-xuan-la-prj-d-el-dorado-ii/cho-tai-orao-30-trieu-100m2-pr42847307,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428121129-28de_wm.jpg'],30 triệu/tháng,100 m²,1,"Tây Hồ, Hà Nội",,Đăng 6 ngày trước
34328009,BQL tổng hợp cho thuê shop chân đế Times City - Park Hill tòa nhà hạng A Century Tower Times City,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-minh-khai-phuong-vinh-tuy-prj-vinhomes-times-city-park-hill/bql-tong-hop-cho-shop-chan-de-toa-nha-a-century-tower-pr34328009,['https://file4.batdongsan.com.vn/crop/232x186/2022/07/04/20220704115315-fa62_wm.jpg'],46 triệu/tháng,80 m²,,"Hai Bà Trưng, Hà Nội",,Đăng 6 ngày trước
42819446,"Cho thuê MBKD 350m2, 668m2 vị trí siêu đẹp tại ngã 3 Tây Sơn - Thái Thịnh, Đống Đa, Hà Nội.",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tay-son-phuong-trung-liet-prj-mipec-towers/cho-mbkd-350m2-668m2-vi-tri-sieu-dep-tai-nga-3-thai-thinh-dong-da-ha-noi-pr42819446,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/24/20250424170007-338c_wm.jpg'],Giá thỏa thuận,668 m²,,"Đống Đa, Hà Nội",,Đăng 6 ngày trước
42846226,Cho thuê nhà mặt phố Giảng Võ - Vị trí đẹp - Mặt tiền lô góc - Nhận diện tốt - Giá rất tốt,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-giang-vo-phuong-giang-vo/cho-nha-mat-vi-tri-dep-mat-tien-lo-goc-nhan-dien-tot-gia-rat-tot-pr42846226,['https://file4.batdongsan.com.vn/crop/232x186/2024/04/08/20240408172706-e13f_wm.jpg'],100 triệu/tháng,300 m²,,"Ba Đình, Hà Nội",,Đăng 6 ngày trước
42845903,Cho thuê MBKD cực phẩm mặt phố Lê Thái Tổ nhận diện đỉnh mặt tiền 8m 0913 319 ***,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-le-thai-to-phuong-hang-trong/cho-mbkd-cuc-pham-mat-pho-nhan-dien-dinh-mat-tien-8m-pr42845903,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428102130-cd40_wm.jpg'],"206,48 triệu/tháng",100 m²,,"Hoàn Kiếm, Hà Nội",,Đăng 6 ngày trước
42845659,"Cho thuê MBKD mặt phố tấp lập Trần Kim Xuyến, vị trí cực đẹp 85m2 x 4 tầng, MT 5m 0913 319 ***",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tran-kim-xuyen-phuong-trung-hoa-4/cho-mbkd-mat-pho-tap-lap-vi-tri-cuc-dep-85m2-x-4-tang-mt-5m-pr42845659,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428100712-91b9_wm.jpg'],50 triệu/tháng,85 m²,,"Cầu Giấy, Hà Nội",,Đăng 6 ngày trước
42845567,Cho thuê MBKD của hiếm phố Lương Ngọc Quyến - Hoàn Kiếm MT 5m kinh doanh mọi mô hình 0913 319 ***,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-luong-ngoc-quyen-phuong-phuc-tan/cho-mbkd-hiem-pho-hoan-kiem-mt-5m-kinh-doanh-moi-mo-hinh-pr42845567,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428100132-6629_wm.jpg'],180 triệu/tháng,70 m²,,"Hoàn Kiếm, Hà Nội",,Đăng 6 ngày trước
42806313,Cho thuê mặt bằng tầng 1 DT 80m2 tại Ngõ 36 Trần Điền Q.Thanh Xuân nhà mới chỉ việc vào kinh doanh,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-tran-dien-phuong-khuong-mai/cho-mat-bang-tang-1-dt-80m2-tai-ngo-36-q-thanh-xuan-nha-moi-chi-viec-vao-kinh-doanh-pr42806313,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/23/20250423131939-eb37_wm.jpg'],19 triệu/tháng,70 m²,,"Thanh Xuân, Hà Nội",,Đăng 6 ngày trước
40493098,"Cho thuê showroom MBKD tầng 1 tòa nhà 39 Vũ Thạnh 210 m2, mặt tiền 15m LH 0389 930 ***",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-vu-thanh-1-phuong-o-cho-dua/-showroom-mbkd-tang-1-toa-nha-39-210-m2-mat-tien-15m-lh-pr40493098,['https://file4.batdongsan.com.vn/crop/232x186/2024/07/25/20240725094807-dc69_wm.jpg'],68 triệu/tháng,210 m²,1,"Đống Đa, Hà Nội",,Đăng 6 ngày trước
42843738,"Cho thuê cửa hàng 98 Bạch Mai, Hai Bà Trưng",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-bach-mai-phuong-bach-khoa/cho-98-hai-ba-trung-pr42843738,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428063142-7788_wm.jpg'],7 triệu/tháng,12 m²,1,"Hai Bà Trưng, Hà Nội",,Đăng 6 ngày trước
42841279,Chính chủ cho thuê mặt bằng 12m diện tích sử dụng 125m2 tại ngõ 168 Nguyễn Xiển,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-nguyen-xien-phuong-ha-dinh/cho-mat-bang-12m-tnh-xuan-noi-62-trieu-125-m2-pr42841279,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/27/20250427090108-b154_wm.jpg'],Giá thỏa thuận,125 m²,,"Thanh Xuân, Hà Nội",,Đăng 6 ngày trước
42844572,"Siêu phẩm mặt bằng kinh doanh Lê Thái Tổ Hoàn Kiếm nhận diện thương hiệu: DT 120m2, MT 8m siêu vip",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-le-thai-to-phuong-hang-trong/sieu-pham-mat-bang-kinh-doanh-hoan-kiem-nhan-dien-thuong-hieu-dt-120m2-mt-8m-sieu-vip-pr42844572,['https://file4.batdongsan.com.vn/crop/232x186/2025/01/03/20250103163130-f301_wm.jpg'],Giá thỏa thuận,120 m²,,"Hoàn Kiếm, Hà Nội",,Đăng 6 ngày trước
42844489,"Cho thuê mặt bằng kinh doanh phố Phùng Khoang, vị trí đẹp nhất tuyến phố, kinh doanh đồ uống",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-phung-khoang-phuong-trung-van/cho-mat-bang-kinh-doanh-pho-vi-tri-dep-nhat-tuyen-pho-kinh-doanh-do-uong-pr42844489,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428085324-f2a3_wm.jpg'],25 triệu/tháng,40 m²,,"Nam Từ Liêm, Hà Nội",,Đăng 6 ngày trước
42844485,Cho thuê MBKD mặt phố Lý Thường Kiệt nhận diện đỉnh 10m diện tích 200m2 x 8 tầng 0913 319 ***,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-pho-ly-thuong-kiet-phuong-pham-dinh-ho/cho-mbkd-mat-nhan-dien-10m-dien-tich-200m2-x-8-tang-pr42844485,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428085256-7ede_wm.jpg'],400 triệu/tháng,200 m²,,"Hai Bà Trưng, Hà Nội",,Đăng 6 ngày trước
42842062,"Cho thuê cửa hàng 85m2 tại Việt Hưng, Đức Giang, Long Biên, 12 triệu VND",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-phuong-duc-giang-2-prj-khu-do-thi-viet-hung/cho-85m2-tai-long-bien-12-trieu-vnd-pr42842062,['https://file4.batdongsan.com.vn/crop/232x186/2017/07/26/0I4XNtd4/20170726084456-722e.jpg'],12 triệu/tháng,85 m²,,"Long Biên, Hà Nội",,Đăng 6 ngày trước
42755409,"Cực phẩm! Cho thuê mặt bằng kinh doanh phố Nguyễn Thị Định, lô góc vị trí làm nhà hàng siêu đẹp",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-nguyen-thi-dinh-phuong-trung-hoa-4/cuc-pham-cho-mat-bang-kinh-doanh-pho-lo-goc-vi-tri-lam-nha-sieu-dep-pr42755409,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/17/20250417160741-89a8_wm.jpg'],100 triệu/tháng,150 m²,,"Cầu Giấy, Hà Nội",,Đăng 6 ngày trước
42585719,"Chính chủ cho thuê cửa hàng mặt đường Trần Thái Tông, S=80m2 giá 22tr phù hợp với mọi loại hình KD",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tran-thai-tong-phuong-dich-vong/chinh-chu-cho-mat-s-80m2-gia-22tr-phu-hop-voi-moi-loai-hinh-kd-pr42585719,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/31/20250331092259-9497_wm.jpg'],22 triệu/tháng,80 m²,,"Cầu Giấy, Hà Nội",,Đăng 6 ngày trước
42844131,"Cho thuê MBKD đẹp nhất lô góc mặt phố Trần Thái Tông, 300m2 x 10 tầng MT 40m 0913 319 ***",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tran-thai-tong-phuong-dich-vong-hau/cho-mbkd-dep-nhat-lo-goc-mat-pho-300m2-x-10-tang-mt-40m-pr42844131,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/28/20250428082203-841c_wm.jpg'],700 triệu/tháng,300 m²,,"Cầu Giấy, Hà Nội",,Đăng 6 ngày trước
42739004,"Siêu hot cho thuê nhà Xuân Thủy, Cầu Giấy 120m2 vào được luôn, 18tr có thương lượng 0976 215 ***",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-xuan-thuy-phuong-dich-vong-hau/sieu-hot-cho-nha-cau-giay-120m2-vao-duoc-luon-18tr-co-thuong-luong-pr42739004,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/16/20250416091829-28f0_wm.jpg'],18 triệu/tháng,120 m²,2,"Cầu Giấy, Hà Nội",,Đăng 1 tuần trước
42441257,Chính chủ cho thuê mặt bằng kinh doanh showroom xe hơi,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tran-huu-duc-phuong-my-dinh-2/chinh-chu-cho-mat-bang-kinh-doanh-xe-hoi-pr42441257,['https://file4.batdongsan.com.vn/crop/232x186/2025/03/15/20250315102556-2b16_wm.jpg'],190 nghìn/m²,300 m²,1,"Nam Từ Liêm, Hà Nội",,Đăng 1 tuần trước
42842188,"Cho thuê tầng 1- mặt phố kinh doanh Hàm Tử Quan, Hoàn Kiếm, Hà Nội.Cách hồ Hoàn Kiếm 240m.",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-ham-tu-quan-phuong-phuc-tan/cho-tang-1-mat-pho-kinh-doanh-hoan-kiem-ha-noi-cach-ho-hoan-kiem-240m-pr42842188,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/27/20250427164314-b6f6_wm.jpg'],5 triệu/tháng,26 m²,1,"Hoàn Kiếm, Hà Nội",,Đăng 1 tuần trước
42745946,"Cho thuê mặt bằng kinh doanh ô tô 100m - 200m2 Ngay Gần Sân Vận Động Quốc Gia, Mỹ Đình",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-tran-huu-duc-phuong-my-dinh-2/cho-mat-bang-kinh-doanh-o-to-100m-200m2-ngay-gan-san-van-dong-quoc-gia-dinh-pr42745946,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/16/20250416173838-1033_wm.jpg'],200 nghìn/m²,200 m²,,"Nam Từ Liêm, Hà Nội",,Đăng 1 tuần trước
30096519,BQL Imperia Sky Garden tổng hợp các kiot vị trí đẹp mặt sảnh 40 - 60m2 giá thuê tốt nhất thị trường,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-minh-khai-phuong-vinh-tuy-prj-imperia-sky-garden/bql-tong-hop-cac-kiot-vi-tri-dep-mat-sanh-gia-tot-nhat-thi-truong-pr30096519,['https://file4.batdongsan.com.vn/crop/232x186/2021/06/01/20210601105800-8872_wm.jpg'],18 triệu/tháng,40 m²,,"Hai Bà Trưng, Hà Nội",,Đăng 1 tuần trước
42839370,"Cho thuê mặt bằng tầng 1 toà nhà duy tân - cầu giấy, mặt tiền 25m | 420m2 | 145tr",https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-duy-tan-phuong-dich-vong-hau/cho-mat-bang-g-1-toa-nha-cau-giay-mat-tien-25m-l-420m-145tr-pr42839370,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/27/20250427065406-ae78_wm.jpg'],145 triệu/tháng,420 m²,1,"Cầu Giấy, Hà Nội",,Đăng 1 tuần trước
42838129,Chính chủ cho thuê cửa hàng mặt phố Nguyễn Viết Xuân vỉa hè 5m đường 15m. LH 0931 706 ***,https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-nguyen-viet-xuan-phuong-quang-trung-17/chinh-chu-cho-mat-pho-via-he-5m-15m-mat-tien-4m-lh-pr42838129,['https://file4.batdongsan.com.vn/crop/232x186/2025/04/26/20250426193125-4a11_wm.jpg'],12 triệu/tháng,28 m²,,"Hà Đông, Hà Nội",,Đăng 1 tuần trước
